x,phi
1.597500000000000142e+01,2.614305516250988948e+00
1.602499999999999858e+01,2.612399613267023746e+00
1.607500000000000284e+01,2.610390875481936046e+00
1.612500000000000000e+01,2.608279381967913757e+00
1.617500000000000071e+01,2.606065215842033211e+00
1.622500000000000142e+01,2.603748464262986673e+00
1.627500000000000213e+01,2.601329218427654411e+00
1.632500000000000284e+01,2.598807573567509799e+00
1.637500000000000000e+01,2.596183628944873423e+00
1.642500000000000071e+01,2.593457487849007315e+00
1.647500000000000142e+01,2.590629257592045320e+00
1.652500000000000213e+01,2.587699049504772475e+00
1.657500000000000284e+01,2.584666978932240067e+00
1.662500000000000000e+01,2.581533165229227045e+00
1.667500000000000426e+01,2.578297731755539779e+00
1.672500000000000142e+01,2.574960805871157721e+00
1.677499999999999858e+01,2.571522518931218748e+00
1.682499999999999929e+01,2.567983006280849523e+00
1.687500000000000000e+01,2.564342407249836864e+00
1.692500000000000426e+01,2.560600865147142802e+00
1.697500000000000142e+01,2.556758527255267754e+00
1.702499999999999858e+01,2.552815544824445393e+00
1.707500000000000284e+01,2.548772073066693622e+00
1.712500000000000000e+01,2.544628271149703913e+00
1.717499999999999716e+01,2.540384302190576982e+00
1.722500000000000142e+01,2.536040333249399925e+00
1.727500000000000213e+01,2.531596535322669705e+00
1.732500000000000284e+01,2.527053083336563866e+00
1.737500000000000000e+01,2.522410156140054038e+00
1.742500000000000071e+01,2.517667936497865355e+00
1.747500000000000142e+01,2.512826611083283090e+00
1.752499999999999858e+01,2.507886370470802540e+00
1.757500000000000284e+01,2.502847409128628353e+00
1.762500000000000000e+01,2.497709925411019327e+00
1.767500000000000426e+01,2.492474121550481314e+00
1.772500000000000142e+01,2.487140203649806036e+00
1.777499999999999858e+01,2.481708381673956243e+00
1.782500000000000284e+01,2.476178869441802988e+00
1.787500000000000000e+01,2.470551884617707472e+00
1.792500000000000071e+01,2.464827648702952789e+00
1.797500000000000142e+01,2.459006387027025120e+00
1.802500000000000213e+01,2.453088328738746604e+00
1.807500000000000284e+01,2.447073706797249670e+00
1.812500000000000000e+01,2.440962757962810148e+00
1.817500000000000071e+01,2.434755722787528054e+00
1.822500000000000142e+01,2.428452845605855615e+00
1.827499999999999858e+01,2.422054374524982290e+00
1.832500000000000284e+01,2.415560561415066143e+00
1.837500000000000000e+01,2.408971661899319550e+00
1.842500000000000071e+01,2.402287935343947911e+00
1.847500000000000142e+01,2.395509644847939157e+00
1.852499999999999858e+01,2.388637057232706251e+00
1.857500000000000284e+01,2.381670443031585815e+00
1.862500000000000000e+01,2.374610076479187981e+00
1.867500000000000426e+01,2.367456235500601025e+00
1.872500000000000142e+01,2.360209201700451231e+00
1.877499999999999858e+01,2.352869260351817982e+00
1.882500000000000284e+01,2.345436700385004070e+00
1.887500000000000000e+01,2.337911814376162578e+00
1.892500000000000071e+01,2.330294898535778980e+00
1.897500000000000142e+01,2.322586252697012466e+00
1.902500000000000213e+01,2.314786180303893381e+00
1.907500000000000284e+01,2.306894988399375457e+00
1.912500000000000000e+01,2.298912987613252135e+00
1.917500000000000071e+01,2.290840492149929020e+00
1.922500000000000142e+01,2.282677819776054218e+00
1.927500000000000213e+01,2.274425291808009675e+00
1.932500000000000284e+01,2.266083233099263960e+00
1.937500000000000000e+01,2.257651972027584275e+00
1.942500000000000426e+01,2.249131840482109013e+00
1.947500000000000142e+01,2.240523173850285765e+00
1.952499999999999858e+01,2.231826311004665886e+00
1.957500000000000284e+01,2.223041594289567602e+00
1.962500000000000000e+01,2.214169369507598795e+00
1.967500000000000426e+01,2.205209985906044778e+00
1.972500000000000142e+01,2.196163796163121518e+00
1.977499999999999858e+01,2.187031156374091623e+00
1.982500000000000284e+01,2.177812426037246674e+00
1.987500000000000000e+01,2.168507968039757650e+00
