x,y,phi
1.158333333333333393e+01,5.083333333333333037e+00,2.544961841141752501e+00
1.175000000000000000e+01,5.083333333333333037e+00,2.224793995889365661e+00
1.191666666666666785e+01,5.083333333333333037e+00,1.944808349574462802e+00
1.208333333333333215e+01,5.083333333333333037e+00,1.699978014179849950e+00
1.225000000000000000e+01,5.083333333333333037e+00,1.485902537188455774e+00
1.241666666666666785e+01,5.083333333333333037e+00,1.298730166782592788e+00
1.258333333333333215e+01,5.083333333333333037e+00,1.135089727107708724e+00
1.275000000000000000e+01,5.083333333333333037e+00,9.920309180101855029e-01
1.291666666666666607e+01,5.083333333333333037e+00,8.669720000429420592e-01
1.308333333333333215e+01,5.083333333333333037e+00,7.576539537869401153e-01
1.325000000000000000e+01,5.083333333333333037e+00,6.621003149066371218e-01
1.341666666666666607e+01,5.083333333333333037e+00,5.785819848147180089e-01
1.358333333333333393e+01,5.083333333333333037e+00,5.055864030960877109e-01
1.375000000000000000e+01,5.083333333333333037e+00,4.417905434494459049e-01
1.391666666666666607e+01,5.083333333333333037e+00,3.860372611748846827e-01
1.408333333333333393e+01,5.083333333333333037e+00,3.373145783301680356e-01
1.425000000000000000e+01,5.083333333333333037e+00,2.947375436133705673e-01
1.441666666666666785e+01,5.083333333333333037e+00,2.575323486945883533e-01
1.458333333333333215e+01,5.083333333333333037e+00,2.250224218918402130e-01
1.475000000000000000e+01,5.083333333333333037e+00,1.966162544458100736e-01
1.491666666666666785e+01,5.083333333333333037e+00,1.717967447892187749e-01
1.508333333333333215e+01,5.083333333333333037e+00,1.501118726493539668e-01
1.525000000000000000e+01,5.083333333333333037e+00,1.311665380217264532e-01
1.541666666666666607e+01,5.083333333333333037e+00,1.146154204073608907e-01
1.558333333333333215e+01,5.083333333333333037e+00,1.001567315648742851e-01
1.575000000000000000e+01,5.083333333333333037e+00,8.752675069706784827e-02
1.591666666666666607e+01,5.083333333333333037e+00,7.649504473840883223e-02
1.608333333333333570e+01,5.083333333333333037e+00,6.686028846971185657e-02
1.625000000000000000e+01,5.083333333333333037e+00,5.844660976594225760e-02
1.641666666666666430e+01,5.083333333333333037e+00,5.110039456355378040e-02
1.658333333333333570e+01,5.083333333333333037e+00,4.468749427424510701e-02
1.675000000000000000e+01,5.083333333333333037e+00,3.909078551223885145e-02
1.691666666666666430e+01,5.083333333333333037e+00,3.420803826495801003e-02
1.708333333333333215e+01,5.083333333333333037e+00,2.995005413022023763e-02
1.725000000000000000e+01,5.083333333333333037e+00,2.623904106165126510e-02
1.741666666666666785e+01,5.083333333333333037e+00,2.300719529135678010e-02
1.758333333333333215e+01,5.083333333333333037e+00,2.019546480833391347e-02
1.775000000000000000e+01,5.083333333333333037e+00,1.775247202719157369e-02
1.791666666666666430e+01,5.083333333333333037e+00,1.563357614127415876e-02
1.808333333333333570e+01,5.083333333333333037e+00,1.380005816725859459e-02
1.825000000000000000e+01,5.083333333333333037e+00,1.221841389878971715e-02
1.841666666666666430e+01,5.083333333333333037e+00,1.085974193359855698e-02
1.858333333333333570e+01,5.083333333333333037e+00,9.699215656135757452e-03
1.875000000000000000e+01,5.083333333333333037e+00,8.715629576408116461e-03
1.891666666666666430e+01,5.083333333333333037e+00,7.891011772342079039e-03
1.908333333333333570e+01,5.083333333333333037e+00,7.210295381539290858e-03
1.925000000000000000e+01,5.083333333333333037e+00,6.661043160079704005e-03
1.941666666666666430e+01,5.083333333333333037e+00,6.233220090202546207e-03
1.958333333333333215e+01,5.083333333333333037e+00,5.919009892504746573e-03
1.975000000000000000e+01,5.083333333333333037e+00,5.712672097408045407e-03
1.991666666666666785e+01,5.083333333333333037e+00,5.610437069417130267e-03
8.333333333333332871e-02,5.250000000000000000e+00,6.344986118549973853e+00
2.500000000000000000e-01,5.250000000000000000e+00,7.683622264677669733e+00
4.166666666666666297e-01,5.250000000000000000e+00,8.953479297609975518e+00
5.833333333333332593e-01,5.250000000000000000e+00,1.015705796999506916e+01
7.500000000000000000e-01,5.250000000000000000e+00,1.129677629051280974e+01
9.166666666666666297e-01,5.250000000000000000e+00,1.237496785989122294e+01
1.083333333333333481e+00,5.250000000000000000e+00,1.339388040561793147e+01
1.250000000000000000e+00,5.250000000000000000e+00,1.435567453094337509e+01
1.416666666666666519e+00,5.250000000000000000e+00,1.526242268740517716e+01
1.583333333333333259e+00,5.250000000000000000e+00,1.611610837398950835e+01
1.750000000000000000e+00,5.250000000000000000e+00,1.691862556039137289e+01
1.916666666666666519e+00,5.250000000000000000e+00,1.767177832679887928e+01
2.083333333333333481e+00,5.250000000000000000e+00,1.837728070831398952e+01
2.250000000000000000e+00,5.250000000000000000e+00,1.903675672859126777e+01
2.416666666666666963e+00,5.250000000000000000e+00,1.965174060453963278e+01
2.583333333333333037e+00,5.250000000000000000e+00,2.022367710196590096e+01
2.750000000000000000e+00,5.250000000000000000e+00,2.075392202079046200e+01
2.916666666666666519e+00,5.250000000000000000e+00,2.124374278786169157e+01
3.083333333333333037e+00,5.250000000000000000e+00,2.169431913535308709e+01
3.250000000000000000e+00,5.250000000000000000e+00,2.210674384315577257e+01
3.416666666666666519e+00,5.250000000000000000e+00,2.248202352449164820e+01
3.583333333333333037e+00,5.250000000000000000e+00,2.282107943508561476e+01
3.750000000000000000e+00,5.250000000000000000e+00,2.312474828757428114e+01
3.916666666666666519e+00,5.250000000000000000e+00,2.339378305432868288e+01
4.083333333333333925e+00,5.250000000000000000e+00,2.362885374347452228e+01
4.250000000000000000e+00,5.250000000000000000e+00,2.383054813456183396e+01
4.416666666666666963e+00,5.250000000000000000e+00,2.399937246203286279e+01
4.583333333333333925e+00,5.250000000000000000e+00,2.413575203633670085e+01
4.750000000000000000e+00,5.250000000000000000e+00,2.424003179422571819e+01
4.916666666666666075e+00,5.250000000000000000e+00,2.431247677143172581e+01
5.083333333333333037e+00,5.250000000000000000e+00,2.435327249255362503e+01
5.250000000000000000e+00,5.250000000000000000e+00,2.436252527459474138e+01
5.416666666666666075e+00,5.250000000000000000e+00,2.434026244216693513e+01
5.583333333333333037e+00,5.250000000000000000e+00,2.428643245393745431e+01
5.750000000000000000e+00,5.250000000000000000e+00,2.420090494143621029e+01
5.916666666666666963e+00,5.250000000000000000e+00,2.408347066287227989e+01
6.083333333333333925e+00,5.250000000000000000e+00,2.393384137613083595e+01
6.250000000000000000e+00,5.250000000000000000e+00,2.375164963663741347e+01
6.416666666666666075e+00,5.250000000000000000e+00,2.353644852728089631e+01
6.583333333333333037e+00,5.250000000000000000e+00,2.328771132907228747e+01
6.750000000000000000e+00,5.250000000000000000e+00,2.300483114266880236e+01
6.916666666666666963e+00,5.250000000000000000e+00,2.268712047228996909e+01
7.083333333333333925e+00,5.250000000000000000e+00,2.233381078486554827e+01
7.250000000000000000e+00,5.250000000000000000e+00,2.194405205844460127e+01
7.416666666666666075e+00,5.250000000000000000e+00,2.151691233491555622e+01
7.583333333333333037e+00,5.250000000000000000e+00,2.105137729288090753e+01
7.750000000000000000e+00,5.250000000000000000e+00,2.054634985703741279e+01
7.916666666666666075e+00,5.250000000000000000e+00,2.000064986056321104e+01
8.083333333333332149e+00,5.250000000000000000e+00,1.941301377674153272e+01
8.250000000000000000e+00,5.250000000000000000e+00,1.878209453528901562e+01
8.416666666666667851e+00,5.250000000000000000e+00,1.810646143755263893e+01
8.583333333333333925e+00,5.250000000000000000e+00,1.738460018285291753e+01
8.750000000000000000e+00,5.250000000000000000e+00,1.661491301577071056e+01
8.916666666666666075e+00,5.250000000000000000e+00,1.579571900111869986e+01
9.083333333333332149e+00,5.250000000000000000e+00,1.492525442976594618e+01
9.250000000000000000e+00,5.250000000000000000e+00,1.400167335449492256e+01
9.416666666666667851e+00,5.250000000000000000e+00,1.302304825081042594e+01
9.583333333333332149e+00,5.250000000000000000e+00,1.198737079327247557e+01
9.750000000000000000e+00,5.250000000000000000e+00,1.089255273370291910e+01
9.916666666666666075e+00,5.250000000000000000e+00,9.736426863746357796e+00
1.008333333333333215e+01,5.250000000000000000e+00,8.516748040972045075e+00
1.025000000000000000e+01,5.250000000000000000e+00,7.449376099163901976e+00
1.041666666666666607e+01,5.250000000000000000e+00,6.515359054832735808e+00
1.058333333333333215e+01,5.250000000000000000e+00,5.698094999421542184e+00
1.075000000000000000e+01,5.250000000000000000e+00,4.983041493090564877e+00
1.091666666666666607e+01,5.250000000000000000e+00,4.357460837766814699e+00
1.108333333333333393e+01,5.250000000000000000e+00,3.810196802932997340e+00
1.125000000000000000e+01,5.250000000000000000e+00,3.331478922746355043e+00
1.141666666666666607e+01,5.250000000000000000e+00,2.912750961438856478e+00
1.158333333333333393e+01,5.250000000000000000e+00,2.546520563673478676e+00
1.175000000000000000e+01,5.250000000000000000e+00,2.226227474735980927e+00
1.191666666666666785e+01,5.250000000000000000e+00,1.946128038380303460e+00
1.208333333333333215e+01,5.250000000000000000e+00,1.701193963315274615e+00
1.225000000000000000e+01,5.250000000000000000e+00,1.487023597558777777e+00
1.241666666666666785e+01,5.250000000000000000e+00,1.299764167454100061e+00
1.258333333333333215e+01,5.250000000000000000e+00,1.136043628795853522e+00
1.275000000000000000e+01,5.250000000000000000e+00,9.929109445564892056e-01
1.291666666666666607e+01,5.250000000000000000e+00,8.677837500506985213e-01
1.308333333333333215e+01,5.250000000000000000e+00,7.584024945852099187e-01
1.325000000000000000e+01,5.250000000000000000e+00,6.627902609668520073e-01
1.341666666666666607e+01,5.250000000000000000e+00,5.792175626582228842e-01
1.358333333333333393e+01,5.250000000000000000e+00,5.061715046107763127e-01
1.375000000000000000e+01,5.250000000000000000e+00,4.423287693873989568e-01
1.391666666666666607e+01,5.250000000000000000e+00,3.865319564391662688e-01
1.408333333333333393e+01,5.250000000000000000e+00,3.377688604858484767e-01
1.425000000000000000e+01,5.250000000000000000e+00,2.951543258827010741e-01
1.441666666666666785e+01,5.250000000000000000e+00,2.579143585250816550e-01
1.458333333333333215e+01,5.250000000000000000e+00,2.253722160235140659e-01
1.475000000000000000e+01,5.250000000000000000e+00,1.969362312533896320e-01
1.491666666666666785e+01,5.250000000000000000e+00,1.720891545388205379e-01
1.508333333333333215e+01,5.250000000000000000e+00,1.503788261882070820e-01
1.525000000000000000e+01,5.250000000000000000e+00,1.314100143140766730e-01
1.541666666666666607e+01,5.250000000000000000e+00,1.148372732394697671e-01
1.558333333333333215e+01,5.250000000000000000e+00,1.003586956660955376e-01
1.575000000000000000e+01,5.250000000000000000e+00,8.771044746118476787e-02
1.591666666666666607e+01,5.250000000000000000e+00,7.666198767839112194e-02
1.608333333333333570e+01,5.250000000000000000e+00,6.701188849836382799e-02
1.625000000000000000e+01,5.250000000000000000e+00,5.858418036314301525e-02
1.641666666666666430e+01,5.250000000000000000e+00,5.122515686656482076e-02
1.658333333333333570e+01,5.250000000000000000e+00,4.480058210962074849e-02
1.675000000000000000e+01,5.250000000000000000e+00,3.919325037507431775e-02
1.691666666666666430e+01,5.250000000000000000e+00,3.430085424254361581e-02
1.708333333333333215e+01,5.250000000000000000e+00,3.003412276176154264e-02
1.725000000000000000e+01,5.250000000000000000e+00,2.631519612282333734e-02
1.741666666666666785e+01,5.250000000000000000e+00,2.307620749146253175e-02
1.758333333333333215e+01,5.250000000000000000e+00,2.025804638822122777e-02
1.775000000000000000e+01,5.250000000000000000e+00,1.780928124743717464e-02
1.791666666666666430e+01,5.250000000000000000e+00,1.568522165213494593e-02
1.808333333333333570e+01,5.250000000000000000e+00,1.384710325426596715e-02
1.825000000000000000e+01,5.250000000000000000e+00,1.226138060042369742e-02
1.841666666666666430e+01,5.250000000000000000e+00,1.089911503007871818e-02
1.858333333333333570e+01,5.250000000000000000e+00,9.735446530900332407e-03
1.875000000000000000e+01,5.250000000000000000e+00,8.749139954246500789e-03
1.891666666666666430e+01,5.250000000000000000e+00,7.922197340351698827e-03
1.908333333333333570e+01,5.250000000000000000e+00,7.239529301065435359e-03
1.925000000000000000e+01,5.250000000000000000e+00,6.688679479551945355e-03
1.941666666666666430e+01,5.250000000000000000e+00,6.259597070298287581e-03
1.958333333333333215e+01,5.250000000000000000e+00,5.944453256351314024e-03
1.975000000000000000e+01,5.250000000000000000e+00,5.737498219584879523e-03
1.991666666666666785e+01,5.250000000000000000e+00,5.634956118346945084e-03
8.333333333333332871e-02,5.416666666666666075e+00,6.339764302063846557e+00
2.500000000000000000e-01,5.416666666666666075e+00,7.677260685111567895e+00
4.166666666666666297e-01,5.416666666666666075e+00,8.946002900376091915e+00
5.833333333333332593e-01,5.416666666666666075e+00,1.014849566955002480e+01
7.500000000000000000e-01,5.416666666666666075e+00,1.128716059109546421e+01
9.166666666666666297e-01,5.416666666666666075e+00,1.236433444408108429e+01
1.083333333333333481e+00,5.416666666666666075e+00,1.338226770241660901e+01
1.250000000000000000e+00,5.416666666666666075e+00,1.434312327494900074e+01
1.416666666666666519e+00,5.416666666666666075e+00,1.524897548003800196e+01
1.583333333333333259e+00,5.416666666666666075e+00,1.610180925671956587e+01
1.750000000000000000e+00,5.416666666666666075e+00,1.690351960861690728e+01
1.916666666666666519e+00,5.416666666666666075e+00,1.765591127153345852e+01
2.083333333333333481e+00,5.416666666666666075e+00,1.836069859126314796e+01
2.250000000000000000e+00,5.416666666666666075e+00,1.901950559462738255e+01
2.416666666666666963e+00,5.416666666666666075e+00,1.963386623409109077e+01
2.583333333333333037e+00,5.416666666666666075e+00,2.020522478447992043e+01
2.750000000000000000e+00,5.416666666666666075e+00,2.073493636924477102e+01
2.916666666666666519e+00,5.416666666666666075e+00,2.122426759330900481e+01
3.083333333333333037e+00,5.416666666666666075e+00,2.167439725968740660e+01
3.250000000000000000e+00,5.416666666666666075e+00,2.208641714768502595e+01
3.416666666666666519e+00,5.416666666666666075e+00,2.246133283146962967e+01
3.583333333333333037e+00,5.416666666666666075e+00,2.280006451907694753e+01
3.750000000000000000e+00,5.416666666666666075e+00,2.310344789337396776e+01
3.916666666666666519e+00,5.416666666666666075e+00,2.337223493810713748e+01
4.083333333333333925e+00,5.416666666666666075e+00,2.360709473384520862e+01
4.250000000000000000e+00,5.416666666666666075e+00,2.380861421034842351e+01
4.416666666666666963e+00,5.416666666666666075e+00,2.397729884362567887e+01
4.583333333333333925e+00,5.416666666666666075e+00,2.411357328765727459e+01
4.750000000000000000e+00,5.416666666666666075e+00,2.421778193244839983e+01
4.916666666666666075e+00,5.416666666666666075e+00,2.429018938173185305e+01
5.083333333333333037e+00,5.416666666666666075e+00,2.433098084525475713e+01
5.250000000000000000e+00,5.416666666666666075e+00,2.434026244216692092e+01
5.416666666666666075e+00,5.416666666666666075e+00,2.431806141358258344e+01
5.583333333333333037e+00,5.416666666666666075e+00,2.426432624392055715e+01
5.750000000000000000e+00,5.416666666666666075e+00,2.417892669214786849e+01
5.916666666666666963e+00,5.416666666666666075e+00,2.406165373556583376e+01
6.083333333333333925e+00,5.416666666666666075e+00,2.391221943029223240e+01
6.250000000000000000e+00,5.416666666666666075e+00,2.373025669411127225e+01
6.416666666666666075e+00,5.416666666666666075e+00,2.351531901888316511e+01
6.583333333333333037e+00,5.416666666666666075e+00,2.326688012122381011e+01
6.750000000000000000e+00,5.416666666666666075e+00,2.298433354166700227e+01
6.916666666666666963e+00,5.416666666666666075e+00,2.266699220399034687e+01
7.083333333333333925e+00,5.416666666666666075e+00,2.231408794778977622e+01
7.250000000000000000e+00,5.416666666666666075e+00,2.192477104869033511e+01
7.416666666666666075e+00,5.416666666666666075e+00,2.149810974173168532e+01
7.583333333333333037e+00,5.416666666666666075e+00,2.103308976440738576e+01
7.750000000000000000e+00,5.416666666666666075e+00,2.052861393649721222e+01
7.916666666666666075e+00,5.416666666666666075e+00,1.998350179413551686e+01
8.083333333333332149e+00,5.416666666666666075e+00,1.939648929542398648e+01
8.250000000000000000e+00,5.416666666666666075e+00,1.876622861424491617e+01
8.416666666666667851e+00,5.416666666666666075e+00,1.809128803768735594e+01
8.583333333333333925e+00,5.416666666666666075e+00,1.737015198060891663e+01
8.750000000000000000e+00,5.416666666666666075e+00,1.660122112828924301e+01
8.916666666666666075e+00,5.416666666666666075e+00,1.578281271489410109e+01
9.083333333333332149e+00,5.416666666666666075e+00,1.491316094161375183e+01
9.250000000000000000e+00,5.416666666666666075e+00,1.399041753396966925e+01
9.416666666666667851e+00,5.416666666666666075e+00,1.301265243305917174e+01
9.583333333333332149e+00,5.416666666666666075e+00,1.197785461063915768e+01
9.750000000000000000e+00,5.416666666666666075e+00,1.088393299318898322e+01
9.916666666666666075e+00,5.416666666666666075e+00,9.728717475713446916e+00
1.008333333333333215e+01,5.416666666666666075e+00,8.509960002323390782e+00
1.025000000000000000e+01,5.416666666666666075e+00,7.443410054510819052e+00
1.041666666666666607e+01,5.416666666666666075e+00,6.510126009179690421e+00
1.058333333333333215e+01,5.416666666666666075e+00,5.693515138121474806e+00
1.075000000000000000e+01,5.416666666666666075e+00,4.979043154862579534e+00
1.091666666666666607e+01,5.416666666666666075e+00,4.353979622461758403e+00
1.108333333333333393e+01,5.416666666666666075e+00,3.807174796930166583e+00
1.125000000000000000e+01,5.416666666666666075e+00,3.328864026113842467e+00
1.141666666666666607e+01,5.416666666666666075e+00,2.910496302319838247e+00
1.158333333333333393e+01,5.416666666666666075e+00,2.544583986771883133e+00
1.175000000000000000e+01,5.416666666666666075e+00,2.224571092246375947e+00
1.191666666666666785e+01,5.416666666666666075e+00,1.944717833201832224e+00
1.208333333333333215e+01,5.416666666666666075e+00,1.699999435864087305e+00
1.225000000000000000e+01,5.416666666666666075e+00,1.486017448903258931e+00
1.241666666666666785e+01,5.416666666666666075e+00,1.298922012803411796e+00
1.258333333333333215e+01,5.416666666666666075e+00,1.135343736545045390e+00
1.275000000000000000e+01,5.416666666666666075e+00,9.923339971118269043e-01
1.291666666666666607e+01,5.416666666666666075e+00,8.673126235189970723e-01
1.308333333333333215e+01,5.416666666666666075e+00,7.580220551127694328e-01
1.325000000000000000e+01,5.416666666666666075e+00,6.624871760667848664e-01
1.341666666666666607e+01,5.416666666666666075e+00,5.789801262848484065e-01
1.358333333333333393e+01,5.416666666666666075e+00,5.059894750449092093e-01
1.375000000000000000e+01,5.416666666666666075e+00,4.421932192066634348e-01
1.391666666666666607e+01,5.416666666666666075e+00,3.864351339825183862e-01
1.408333333333333393e+01,5.416666666666666075e+00,3.377040622994563202e-01
1.425000000000000000e+01,5.416666666666666075e+00,2.951157796712154946e-01
1.441666666666666785e+01,5.416666666666666075e+00,2.578971161416077074e-01
1.458333333333333215e+01,5.416666666666666075e+00,2.253720560241365689e-01
1.475000000000000000e+01,5.416666666666666075e+00,1.969495705263036023e-01
1.491666666666666785e+01,5.416666666666666075e+00,1.721129685001138165e-01
1.508333333333333215e+01,5.416666666666666075e+00,1.504105770203805481e-01
1.525000000000000000e+01,5.416666666666666075e+00,1.314475867121378816e-01
1.541666666666666607e+01,5.416666666666666075e+00,1.148789171243371487e-01
1.558333333333333215e+01,5.416666666666666075e+00,1.004029753266215963e-01
1.575000000000000000e+01,5.416666666666666075e+00,8.775619659420426377e-02
1.591666666666666607e+01,5.416666666666666075e+00,7.670826981024686519e-02
1.608333333333333570e+01,5.416666666666666075e+00,6.705796229051549928e-02
1.625000000000000000e+01,5.416666666666666075e+00,5.862946932775342512e-02
1.641666666666666430e+01,5.416666666666666075e+00,5.126922304438440159e-02
1.658333333333333570e+01,5.416666666666666075e+00,4.484310329109247178e-02
1.675000000000000000e+01,5.416666666666666075e+00,3.923400047547859898e-02
1.691666666666666430e+01,5.416666666666666075e+00,3.433968647242297001e-02
1.708333333333333215e+01,5.416666666666666075e+00,3.007095526415492701e-02
1.725000000000000000e+01,5.416666666666666075e+00,2.634999977846506566e-02
1.741666666666666785e+01,5.416666666666666075e+00,2.310899562163985441e-02
1.758333333333333215e+01,5.416666666666666075e+00,2.028886611212158200e-02
1.775000000000000000e+01,5.416666666666666075e+00,1.783820627632488540e-02
1.791666666666666430e+01,5.416666666666666075e+00,1.571234632643139437e-02
1.808333333333333570e+01,5.416666666666666075e+00,1.387253765148441231e-02
1.825000000000000000e+01,5.416666666666666075e+00,1.228524656190077037e-02
1.841666666666666430e+01,5.416666666666666075e+00,1.092154297256025391e-02
1.858333333333333570e+01,5.416666666666666075e+00,9.756572925322037557e-03
1.875000000000000000e+01,5.416666666666666075e+00,8.769105368563293729e-03
1.891666666666666430e+01,5.416666666666666075e+00,7.941144956091963220e-03
1.908333333333333570e+01,5.416666666666666075e+00,7.257603824503240479e-03
1.925000000000000000e+01,5.416666666666666075e+00,6.706026378090213999e-03
1.941666666666666430e+01,5.416666666666666075e+00,6.276362072925647032e-03
1.958333333333333215e+01,5.416666666666666075e+00,5.960782063956520174e-03
1.975000000000000000e+01,5.416666666666666075e+00,5.753536376559629031e-03
1.991666666666666785e+01,5.416666666666666075e+00,5.650849001344607041e-03
8.333333333333332871e-02,5.583333333333333037e+00,6.327832417684788879e+00
2.500000000000000000e-01,5.583333333333333037e+00,7.662717657232917645e+00
4.166666666666666297e-01,5.583333333333333037e+00,8.928897618316453233e+00
5.833333333333332593e-01,5.583333333333333037e+00,1.012888496312476150e+01
7.500000000000000000e-01,5.583333333333333037e+00,1.126510859406385023e+01
9.166666666666666297e-01,5.583333333333333037e+00,1.233991190162444873e+01
1.083333333333333481e+00,5.583333333333333037e+00,1.335555124143709094e+01
1.250000000000000000e+00,5.583333333333333037e+00,1.431419465579379846e+01
1.416666666666666519e+00,5.583333333333333037e+00,1.521792084731162653e+01
1.583333333333333259e+00,5.583333333333333037e+00,1.606871840528110695e+01
1.750000000000000000e+00,5.583333333333333037e+00,1.686848527883040916e+01
1.916666666666666519e+00,5.583333333333333037e+00,1.761902848551449452e+01
2.083333333333333481e+00,5.583333333333333037e+00,1.832206403940379857e+01
2.250000000000000000e+00,5.583333333333333037e+00,1.897921707922619206e+01
2.416666666666666963e+00,5.583333333333333037e+00,1.959202217457916362e+01
2.583333333333333037e+00,5.583333333333333037e+00,2.016192378660495521e+01
2.750000000000000000e+00,5.583333333333333037e+00,2.069027685870740640e+01
2.916666666666666519e+00,5.583333333333333037e+00,2.117834751276988925e+01
3.083333333333333037e+00,5.583333333333333037e+00,2.162731382678556713e+01
3.250000000000000000e+00,5.583333333333333037e+00,2.203826667071701806e+01
3.416666666666666519e+00,5.583333333333333037e+00,2.241221057865112343e+01
3.583333333333333037e+00,5.583333333333333037e+00,2.275006463681115676e+01
3.750000000000000000e+00,5.583333333333333037e+00,2.305266336864863774e+01
3.916666666666666519e+00,5.583333333333333037e+00,2.332075759999574771e+01
4.083333333333333925e+00,5.583333333333333037e+00,2.355501528906227904e+01
4.250000000000000000e+00,5.583333333333333037e+00,2.375602230786957847e+01
4.416666666666666963e+00,5.583333333333333037e+00,2.392428316350050110e+01
4.583333333333333925e+00,5.583333333333333037e+00,2.406022164929135698e+01
4.750000000000000000e+00,5.583333333333333037e+00,2.416418141778910211e+01
4.916666666666666075e+00,5.583333333333333037e+00,2.423642646894393948e+01
5.083333333333333037e+00,5.583333333333333037e+00,2.427714154860431961e+01
5.250000000000000000e+00,5.583333333333333037e+00,2.428643245393742944e+01
5.416666666666666075e+00,5.583333333333333037e+00,2.426432624392054649e+01
5.583333333333333037e+00,5.583333333333333037e+00,2.421077135455093199e+01
5.750000000000000000e+00,5.583333333333333037e+00,2.412563761991237143e+01
5.916666666666666963e+00,5.583333333333333037e+00,2.400871620173057863e+01
6.083333333333333925e+00,5.583333333333333037e+00,2.385971943155292507e+01
6.250000000000000000e+00,5.583333333333333037e+00,2.367828057121068497e+01
6.416666666666666075e+00,5.583333333333333037e+00,2.346395349876577541e+01
6.583333333333333037e+00,5.583333333333333037e+00,2.321621232870712959e+01
6.750000000000000000e+00,5.583333333333333037e+00,2.293445097673643929e+01
6.916666666666666963e+00,5.583333333333333037e+00,2.261798268105128784e+01
7.083333333333333925e+00,5.583333333333333037e+00,2.226603949356936951e+01
7.250000000000000000e+00,5.583333333333333037e+00,2.187777175600250246e+01
7.416666666666666075e+00,5.583333333333333037e+00,2.145224757703156726e+01
7.583333333333333037e+00,5.583333333333333037e+00,2.098845232799006055e+01
7.750000000000000000e+00,5.583333333333333037e+00,2.048528817535564528e+01
7.916666666666666075e+00,5.583333333333333037e+00,1.994157366888608607e+01
8.083333333333332149e+00,5.583333333333333037e+00,1.935604340432016102e+01
8.250000000000000000e+00,5.583333333333333037e+00,1.872734777909116843e+01
8.416666666666667851e+00,5.583333333333333037e+00,1.805405285837433738e+01
8.583333333333333925e+00,5.583333333333333037e+00,1.733464036692331334e+01
8.750000000000000000e+00,5.583333333333333037e+00,1.656750781949013884e+01
8.916666666666666075e+00,5.583333333333333037e+00,1.575096879915043502e+01
9.083333333333332149e+00,5.583333333333333037e+00,1.488325338860996361e+01
9.250000000000000000e+00,5.583333333333333037e+00,1.396250875465580776e+01
9.416666666666667851e+00,5.583333333333333037e+00,1.298679988051164180e+01
9.583333333333332149e+00,5.583333333333333037e+00,1.195411043521152727e+01
9.750000000000000000e+00,5.583333333333333037e+00,1.086234376352804709e+01
9.916666666666666075e+00,5.583333333333333037e+00,9.709323974824808801e+00
1.008333333333333215e+01,5.583333333333333037e+00,8.492797104802640717e+00
1.025000000000000000e+01,5.583333333333333037e+00,7.428234941618131693e+00
1.041666666666666607e+01,5.583333333333333037e+00,6.496721889406724237e+00
1.058333333333333215e+01,5.583333333333333037e+00,5.681688307990780729e+00
1.075000000000000000e+01,5.583333333333333037e+00,4.968620418357555302e+00
1.091666666666666607e+01,5.583333333333333037e+00,4.344806027328502296e+00
1.108333333333333393e+01,5.583333333333333037e+00,3.799111649494240517e+00
1.125000000000000000e+01,5.583333333333333037e+00,3.321787149560902375e+00
1.141666666666666607e+01,5.583333333333333037e+00,2.904294506660096253e+00
1.158333333333333393e+01,5.583333333333333037e+00,2.539157721960707992e+00
1.175000000000000000e+01,5.583333333333333037e+00,2.219831259146581193e+00
1.191666666666666785e+01,5.583333333333333037e+00,1.940584730203258834e+00
1.208333333333333215e+01,5.583333333333333037e+00,1.696401821967050694e+00
1.225000000000000000e+01,5.583333333333333037e+00,1.482891706868479709e+00
1.241666666666666785e+01,5.583333333333333037e+00,1.296211398524633740e+00
1.258333333333333215e+01,5.583333333333333037e+00,1.132997703078173712e+00
1.275000000000000000e+01,5.583333333333333037e+00,9.903075837786400326e-01
1.291666666666666607e+01,5.583333333333333037e+00,8.655659021926763730e-01
1.308333333333333215e+01,5.583333333333333037e+00,7.565196271986323051e-01
1.325000000000000000e+01,5.583333333333333037e+00,6.611977148371157575e-01
1.341666666666666607e+01,5.583333333333333037e+00,5.778759601408902657e-01
1.358333333333333393e+01,5.583333333333333037e+00,5.050462079947646288e-01
1.375000000000000000e+01,5.583333333333333037e+00,4.413893853986045057e-01
1.391666666666666607e+01,5.583333333333333037e+00,3.857518835511620781e-01
1.408333333333333393e+01,5.583333333333333037e+00,3.371248760965669944e-01
1.425000000000000000e+01,5.583333333333333037e+00,2.946262106889506183e-01
1.441666666666666785e+01,5.583333333333333037e+00,2.574845556150237025e-01
1.458333333333333215e+01,5.583333333333333037e+00,2.250255223388562820e-01
1.475000000000000000e+01,5.583333333333333037e+00,1.966595191696793865e-01
1.491666666666666785e+01,5.583333333333333037e+00,1.718711213899525303e-01
1.508333333333333215e+01,5.583333333333333037e+00,1.502097696314029507e-01
1.525000000000000000e+01,5.583333333333333037e+00,1.312816315016258617e-01
1.541666666666666607e+01,5.583333333333333037e+00,1.147424818378582623e-01
1.558333333333333215e+01,5.583333333333333037e+00,1.002914748439598241e-01
1.575000000000000000e+01,5.583333333333333037e+00,8.766569705533375223e-02
1.591666666666666607e+01,5.583333333333333037e+00,7.663540384138059491e-02
1.608333333333333570e+01,5.583333333333333037e+00,6.699985423053993194e-02
