x,phi
3.375000000000000000e+00,6.125877121882053444e+01
3.425000000000000266e+00,6.171934310600909157e+01
3.475000000000000533e+00,6.217246128270497252e+01
3.525000000000000355e+00,6.261812608874681274e+01
3.574999999999999734e+00,6.305633785838321614e+01
3.625000000000000000e+00,6.348709692027301088e+01
3.674999999999999822e+00,6.391040359748550514e+01
3.725000000000000089e+00,6.432625820750068613e+01
3.774999999999999911e+00,6.473466106220953975e+01
3.825000000000000178e+00,6.513561246791418569e+01
3.875000000000000000e+00,6.552911272532817577e+01
3.925000000000000266e+00,6.591516212957670007e+01
3.975000000000000089e+00,6.629376097019682845e+01
4.025000000000000355e+00,6.666490953113768114e+01
4.075000000000001066e+00,6.702860809076067028e+01
4.125000000000000000e+00,6.738485692183972731e+01
4.175000000000000711e+00,6.773365629156145928e+01
4.224999999999999645e+00,6.807500646152540469e+01
4.275000000000000355e+00,6.840890768774418973e+01
4.324999999999999289e+00,6.873536022064374151e+01
4.375000000000000000e+00,6.905436430506344436e+01
4.425000000000000711e+00,6.936592018025638140e+01
4.474999999999999645e+00,6.967002807988944824e+01
4.525000000000000355e+00,6.996668823204358034e+01
4.575000000000000178e+00,7.025590085921385253e+01
4.625000000000000000e+00,7.053766617830977737e+01
4.675000000000000711e+00,7.081198440065531940e+01
4.724999999999999645e+00,7.107885573198915097e+01
4.775000000000000355e+00,7.133828037246479425e+01
4.824999999999999289e+00,7.159025851665072082e+01
4.875000000000000000e+00,7.183479035353050790e+01
4.925000000000000711e+00,7.207187606650306577e+01
4.974999999999999645e+00,7.230151583338265198e+01
5.025000000000000355e+00,7.252370982639911290e+01
5.074999999999999289e+00,7.273845821219794061e+01
5.125000000000000000e+00,7.294576115184042919e+01
5.175000000000000711e+00,7.314561880080377421e+01
5.224999999999999645e+00,7.333803130898120060e+01
5.275000000000000355e+00,7.352299882068210479e+01
5.325000000000001066e+00,7.370052147463212577e+01
5.375000000000000000e+00,7.387059940397323032e+01
5.425000000000000711e+00,7.403323273626389778e+01
5.474999999999999645e+00,7.418842159347910581e+01
5.525000000000000355e+00,7.433616609201050096e+01
5.575000000000001066e+00,7.447646634266646970e+01
5.625000000000000000e+00,7.460932245067218105e+01
5.675000000000000711e+00,7.473473451566971448e+01
5.725000000000001421e+00,7.485270263171813099e+01
5.775000000000000355e+00,7.496322688729351569e+01
5.824999999999999289e+00,7.506630736528904890e+01
5.875000000000000000e+00,7.516194414301511983e+01
5.924999999999998934e+00,7.525013729219929814e+01
5.974999999999999645e+00,7.533088687898644764e+01
6.025000000000000355e+00,7.540419296393874049e+01
6.074999999999999289e+00,7.547005560203574248e+01
6.125000000000000000e+00,7.552847484267444145e+01
6.175000000000000711e+00,7.557945072966928990e+01
6.224999999999999645e+00,7.562298330125217660e+01
6.275000000000000355e+00,7.565907259007252605e+01
6.324999999999999289e+00,7.568771862319731270e+01
6.375000000000000000e+00,7.570892142211104670e+01
6.425000000000000711e+00,7.572268100271583080e+01
6.474999999999999645e+00,7.572899737533136033e+01
6.525000000000000355e+00,7.572787054469489476e+01
6.575000000000001066e+00,7.571930050996134298e+01
6.625000000000000000e+00,7.570328726470314962e+01
6.675000000000000711e+00,7.567983079691042292e+01
6.724999999999999645e+00,7.564893108899079266e+01
6.775000000000000355e+00,7.561058811776946698e+01
6.825000000000001066e+00,7.556480185448921816e+01
6.875000000000000000e+00,7.551157226481035423e+01
6.925000000000000711e+00,7.545089930881067630e+01
6.975000000000001421e+00,7.538278294098547860e+01
7.025000000000000355e+00,7.530722311024747739e+01
7.074999999999999289e+00,7.522421975992681098e+01
7.125000000000000000e+00,7.513377282777098287e+01
7.174999999999998934e+00,7.503588224594477651e+01
7.224999999999999645e+00,7.493054794103025529e+01
7.275000000000000355e+00,7.481776983402667724e+01
7.324999999999999289e+00,7.469754784035045247e+01
7.375000000000000000e+00,7.456988186983510047e+01
7.425000000000000711e+00,7.443477182673113646e+01
7.474999999999999645e+00,7.429221760970604294e+01
7.525000000000000355e+00,7.414221911184414182e+01
7.574999999999999289e+00,7.398477622064658021e+01
7.625000000000000000e+00,7.381988881803117408e+01
7.675000000000000711e+00,7.364755678033237984e+01
7.724999999999999645e+00,7.346777997830116647e+01
7.775000000000000355e+00,7.328055827710493020e+01
7.825000000000001066e+00,7.308589153632739510e+01
7.875000000000000000e+00,7.288377960996851357e+01
7.925000000000000711e+00,7.267422234644433843e+01
7.974999999999999645e+00,7.245721958858690925e+01
8.025000000000000355e+00,7.223277117364416711e+01
8.075000000000001066e+00,7.200087693327978400e+01
8.125000000000000000e+00,7.176153669357312026e+01
8.175000000000000711e+00,7.151475027501896875e+01
8.225000000000001421e+00,7.126051749252752643e+01
8.275000000000000355e+00,7.099883815542419541e+01
8.324999999999999289e+00,7.072971206744946926e+01
8.375000000000000000e+00,7.045313902675877671e+01
8.425000000000000711e+00,7.016911882592235372e+01
8.474999999999999645e+00,6.987765125192505877e+01
8.525000000000000355e+00,6.957873608616620231e+01
8.574999999999999289e+00,6.927237310445941887e+01
8.625000000000000000e+00,6.895856207703245389e+01
8.675000000000000711e+00,6.863730276852703582e+01
8.724999999999999645e+00,6.830859493799869142e+01
8.775000000000000355e+00,6.797243833891654674e+01
8.824999999999999289e+00,6.762883271916315664e+01
8.875000000000000000e+00,6.727777782103430582e+01
8.925000000000000711e+00,6.691927338123882407e+01
8.974999999999999645e+00,6.655331913089838736e+01
9.025000000000000355e+00,6.617991479554730461e+01
9.074999999999999289e+00,6.579906009513233300e+01
9.125000000000000000e+00,6.541075474401242218e+01
9.175000000000000711e+00,6.501499845095857211e+01
9.225000000000001421e+00,6.461179091915357731e+01
9.275000000000000355e+00,6.420113184619177105e+01
9.325000000000001066e+00,6.378302092407885482e+01
9.375000000000000000e+00,6.335745783923164254e+01
9.425000000000000711e+00,6.292444227247781185e+01
9.475000000000001421e+00,6.248397389905568389e+01
9.525000000000000355e+00,6.203605238861397453e+01
9.574999999999999289e+00,6.158067740521155287e+01
9.625000000000000000e+00,6.111784860731718538e+01
9.675000000000000711e+00,6.064756564780926595e+01
9.724999999999999645e+00,6.016982817397558847e+01
9.775000000000000355e+00,5.968463582751303420e+01
9.824999999999999289e+00,5.919198824452737284e+01
9.875000000000000000e+00,5.869188505553289303e+01
9.925000000000000711e+00,5.818432588545219630e+01
9.974999999999999645e+00,5.766931035361591285e+01
1.002500000000000036e+01,5.714683807376239599e+01
1.007499999999999929e+01,5.662865180676442378e+01
1.012500000000000000e+01,5.611471268865194872e+01
1.017500000000000071e+01,5.560498217399113230e+01
1.022499999999999964e+01,5.509942203299336683e+01
1.027500000000000036e+01,5.459799434864805789e+01
1.032499999999999929e+01,5.410066151387891153e+01
1.037500000000000000e+01,5.360738622872331405e+01
1.042500000000000071e+01,5.311813149753486840e+01
1.047499999999999964e+01,5.263286062620873906e+01
1.052499999999999858e+01,5.215153721942958498e+01
1.057499999999999929e+01,5.167412517794188176e+01
1.062500000000000000e+01,5.120058869584254069e+01
1.067500000000000071e+01,5.073089225789538403e+01
1.072500000000000142e+01,5.026500063686755482e+01
1.077500000000000036e+01,4.980287889088750575e+01
1.082499999999999929e+01,4.934449236082427603e+01
1.087500000000000000e+01,4.888980666768811290e+01
1.092500000000000071e+01,4.843878771005202566e+01
1.097499999999999964e+01,4.799140166149419429e+01
1.102500000000000036e+01,4.754761496806096233e+01
1.107500000000000107e+01,4.710739434575033613e+01
1.112500000000000000e+01,4.667070677801564216e+01
1.117500000000000071e+01,4.623751951328929977e+01
1.122500000000000142e+01,4.580780006252645364e+01
1.127500000000000036e+01,4.538151619676830961e+01
1.132499999999999929e+01,4.495863594472492508e+01
1.137500000000000000e+01,4.453912759037738311e+01
1.142500000000000071e+01,4.412295967059911561e+01
1.147500000000000142e+01,4.371010097279614115e+01
1.152500000000000213e+01,4.330052053256612510e+01
1.157499999999999929e+01,4.289418763137607016e+01
1.162500000000000000e+01,4.249107179425835312e+01
1.167500000000000071e+01,4.209114278752520732e+01
1.172499999999999964e+01,4.169437061650112497e+01
1.177499999999999858e+01,4.130072552327328594e+01
1.182499999999999929e+01,4.091017798445967912e+01
1.187500000000000000e+01,4.052269870899491622e+01
1.192500000000000071e+01,4.013825863593333310e+01
1.197500000000000142e+01,3.975682893226943548e+01
1.202500000000000036e+01,3.937838099077546161e+01
1.207499999999999929e+01,3.900288642785579896e+01
1.212500000000000000e+01,3.863031708141821952e+01
1.217500000000000071e+01,3.826064500876175600e+01
1.222499999999999964e+01,3.789384248448094894e+01
1.227500000000000036e+01,3.752988199838646466e+01
1.232500000000000107e+01,3.716873625344184973e+01
1.237500000000000000e+01,3.681037816371624416e+01
1.242500000000000071e+01,3.645478085235292554e+01
1.247500000000000142e+01,3.610191764955353477e+01
1.252500000000000036e+01,3.575176209057786281e+01
1.257499999999999929e+01,3.540428791375898498e+01
1.262500000000000000e+01,3.505946905853362949e+01
1.267500000000000071e+01,3.471727966348767325e+01
1.272500000000000142e+01,3.437769406441648101e+01
1.277500000000000213e+01,3.404068679240011619e+01
1.282499999999999929e+01,3.370623257189318878e+01
1.287500000000000000e+01,3.337430631882914156e+01
1.292500000000000071e+01,3.304488313873901006e+01
1.297499999999999964e+01,3.271793832488428677e+01
1.302499999999999858e+01,3.239344735640392514e+01
1.307499999999999929e+01,3.207138589647528448e+01
1.312500000000000000e+01,3.175172979048888777e+01
1.317500000000000071e+01,3.143445506423677571e+01
1.322500000000000142e+01,3.111953792211447123e+01
1.327500000000000036e+01,3.080695474533632705e+01
1.332499999999999929e+01,3.049668209016408937e+01
1.337500000000000000e+01,3.018869668614861368e+01
1.342500000000000071e+01,2.988297543438460480e+01
1.347499999999999964e+01,2.957949540577817515e+01
1.352500000000000036e+01,2.927823383932717149e+01
1.357500000000000107e+01,2.897916814041411726e+01
1.362500000000000000e+01,2.868227587911159659e+01
1.367500000000000071e+01,2.838753478850001599e+01
1.372500000000000142e+01,2.809492276299757307e+01
1.377500000000000036e+01,2.780441785670236143e+01
1.382499999999999929e+01,2.751599828174640194e+01
1.387500000000000000e+01,2.722964240666156854e+01
1.392500000000000071e+01,2.694532875475724154e+01
1.397500000000000142e+01,2.666303600250952499e+01
1.402500000000000213e+01,2.638274297796198553e+01
1.407499999999999929e+01,2.610442865913780253e+01
1.412500000000000000e+01,2.582807217246305242e+01
1.417500000000000071e+01,2.555365279120123390e+01
1.422499999999999964e+01,2.528114993389876020e+01
1.427499999999999858e+01,2.501054316284132639e+01
1.432499999999999929e+01,2.474181218252109815e+01
1.437500000000000000e+01,2.447493683811456577e+01
1.442500000000000071e+01,2.420989711397089295e+01
1.447500000000000142e+01,2.394667313211076021e+01
1.452500000000000036e+01,2.368524515073553971e+01
1.457499999999999929e+01,2.342559356274662719e+01
1.462500000000000000e+01,2.316769889427492757e+01
1.467500000000000071e+01,2.291154180322029887e+01
1.472499999999999964e+01,2.265710307780091526e+01
1.477500000000000036e+01,2.240436363511236095e+01
1.482500000000000107e+01,2.215330451969643732e+01
1.487500000000000000e+01,2.190390690211949476e+01
1.492500000000000071e+01,2.165615207756021121e+01
1.497500000000000142e+01,2.141002146440674281e+01
1.502500000000000036e+01,2.116549660286310797e+01
1.507499999999999929e+01,2.092255915356468776e+01
1.512500000000000000e+01,2.068119089620278217e+01
1.517500000000000071e+01,2.044137372815809073e+01
1.522500000000000142e+01,2.020308966314301102e+01
1.527500000000000213e+01,1.996632082985266621e+01
1.532500000000000107e+01,1.973104947062456205e+01
1.537500000000000000e+01,1.949725794010675628e+01
1.542500000000000071e+01,1.926492870393446211e+01
1.547499999999999964e+01,1.903404433741496149e+01
1.552499999999999858e+01,1.880458752422076785e+01
1.557499999999999929e+01,1.857654105509088538e+01
1.562500000000000000e+01,1.834988782654014017e+01
1.567500000000000071e+01,1.812461083957638408e+01
1.572500000000000142e+01,1.790069319842559281e+01
1.577500000000000036e+01,1.767811810926468397e+01
1.582499999999999929e+01,1.745686887896197348e+01
1.587500000000000000e+01,1.723692891382518155e+01
1.592500000000000071e+01,1.701828171835692771e+01
1.597499999999999964e+01,1.680091089401755511e+01
1.602499999999999858e+01,1.658480013799523078e+01
1.607500000000000284e+01,1.636993324198325084e+01
1.612500000000000000e+01,1.615629409096442615e+01
1.617500000000000071e+01,1.594386666200241720e+01
1.622500000000000142e+01,1.573263502304005712e+01
1.627499999999999858e+01,1.552258333170443194e+01
1.632500000000000284e+01,1.531369583411868263e+01
1.637500000000000000e+01,1.510595686372048796e+01
1.642500000000000071e+01,1.489935084008708266e+01
1.647500000000000142e+01,1.469386226776668103e+01
1.652499999999999858e+01,1.448947573511635767e+01
1.657500000000000284e+01,1.428617591314616853e+01
1.662500000000000000e+01,1.408394755436947143e+01
1.667499999999999716e+01,1.388277549165935021e+01
1.672500000000000142e+01,1.368264463711109791e+01
1.677499999999999858e+01,1.348353998091062422e+01
1.682500000000000284e+01,1.328544659020871777e+01
1.687500000000000000e+01,1.308834960800108682e+01
1.692499999999999716e+01,1.289223425201405426e+01
1.697500000000000142e+01,1.269708581359591726e+01
1.702499999999999858e+01,1.250288965661379947e+01
1.707500000000000284e+01,1.230963121635592472e+01
1.712500000000000000e+01,1.211729599843927296e+01
1.717500000000000071e+01,1.192586957772251210e+01
1.722500000000000142e+01,1.173533759722407765e+01
1.727499999999999858e+01,1.154568576704543048e+01
1.732500000000000284e+01,1.135689986329930967e+01
1.737500000000000000e+01,1.116896572704294321e+01
1.742500000000000071e+01,1.098186926321610102e+01
1.747500000000000142e+01,1.079559643958399562e+01
1.752499999999999858e+01,1.061013328568486713e+01
1.757500000000000284e+01,1.042546589178216010e+01
1.762500000000000000e+01,1.024158040782133305e+01
1.767500000000000071e+01,1.005846304239110012e+01
1.772500000000000142e+01,9.876100061689045972e+00
1.777499999999999858e+01,9.694477788491612458e+00
1.782500000000000284e+01,9.513582601128316441e+00
1.787500000000000000e+01,9.333400932460111932e+00
1.792499999999999716e+01,9.153919268861839598e+00
1.797500000000000142e+01,8.975124149208728142e+00
1.802499999999999858e+01,8.797002163866803670e+00
1.807500000000000284e+01,8.619539953687167966e+00
1.812500000000000000e+01,8.442724209004065727e+00
1.817499999999999716e+01,8.266541668636637752e+00
1.822500000000000142e+01,8.090979118894351174e+00
1.827499999999999858e+01,7.916023392585980645e+00
1.832500000000000284e+01,7.741661368032053403e+00
1.837500000000000000e+01,7.567879968080726272e+00
1.842500000000000071e+01,7.394666159127011085e+00
1.847500000000000142e+01,7.222006950135228642e+00
1.852499999999999858e+01,7.049889391664700966e+00
1.857500000000000284e+01,6.878300574898546849e+00
1.862500000000000000e+01,6.707227630675516750e+00
1.867500000000000071e+01,6.536657728524781774e+00
1.872500000000000142e+01,6.366578075703686501e+00
1.877499999999999858e+01,6.196975916238273818e+00
1.882500000000000284e+01,6.027838529966574654e+00
1.887500000000000000e+01,5.859153231584621757e+00
1.892500000000000071e+01,5.690907369695044515e+00
1.897500000000000142e+01,5.523088325858194203e+00
1.902499999999999858e+01,5.355683513645776550e+00
1.907500000000000284e+01,5.188680377696881507e+00
1.912500000000000000e+01,5.022066392776320498e+00
1.917499999999999716e+01,4.855829062835216980e+00
1.922500000000000142e+01,4.689955920073821005e+00
1.927499999999999858e+01,4.524434524006429648e+00
1.932500000000000284e+01,4.359252460528338702e+00
1.937500000000000000e+01,4.194397340984793665e+00
1.942499999999999716e+01,4.029856801241821884e+00
1.947500000000000142e+01,3.865618500758938314e+00
1.952499999999999858e+01,3.701670121663611202e+00
1.957500000000000284e+01,3.537999367827408204e+00
1.962500000000000000e+01,3.374593963943791852e+00
1.967500000000000071e+01,3.211441654607477325e+00
1.972500000000000142e+01,3.048530203395257487e+00
1.977499999999999858e+01,2.885847391948287211e+00
1.982500000000000284e+01,2.723381019055712393e+00
1.987500000000000000e+01,2.561118899739572630e+00
1.992500000000000071e+01,2.399048864340907805e+00
1.997500000000000142e+01,2.237158757607068171e+00
