x,phi
1.717500000000000071e+01,6.779377253213722532e-02
1.722500000000000142e+01,6.519733344103319228e-02
1.727499999999999858e+01,6.269869035009059677e-02
1.732500000000000284e+01,6.029409529467313900e-02
1.737500000000000000e+01,5.797994138219776661e-02
1.742500000000000071e+01,5.575275738179560209e-02
1.747500000000000142e+01,5.360920251746614101e-02
1.752499999999999858e+01,5.154606145691296298e-02
1.757500000000000284e+01,4.956023948854509226e-02
1.762500000000000000e+01,4.764875787941003776e-02
1.767500000000000071e+01,4.580874940709415283e-02
1.772500000000000142e+01,4.403745405888891129e-02
1.777499999999999858e+01,4.233221489177193403e-02
1.782500000000000284e+01,4.069047404699262238e-02
1.787500000000000000e+01,3.910976891328384747e-02
1.792499999999999716e+01,3.758772843294500010e-02
1.797500000000000142e+01,3.612206954525552099e-02
1.802499999999999858e+01,3.471059376188392193e-02
1.807500000000000284e+01,3.335118386915515015e-02
1.812500000000000000e+01,3.204180075223015539e-02
1.817499999999999716e+01,3.078048033643350154e-02
1.822500000000000142e+01,2.956533064114145667e-02
1.827499999999999858e+01,2.839452894181112436e-02
1.832500000000000284e+01,2.726631903589350758e-02
1.837500000000000000e+01,2.617900860852973716e-02
1.842500000000000071e+01,2.513096669407879208e-02
1.847500000000000142e+01,2.412062122966895927e-02
1.852499999999999858e+01,2.314645669710359635e-02
1.857500000000000284e+01,2.220701184958388461e-02
1.862500000000000000e+01,2.130087751983858121e-02
1.867500000000000071e+01,2.042669450637300474e-02
1.872500000000000142e+01,1.958315153466699127e-02
1.877499999999999858e+01,1.876898329026301104e-02
1.882500000000000284e+01,1.798296852079439220e-02
1.887500000000000000e+01,1.722392820410696690e-02
1.892500000000000071e+01,1.649072377972572376e-02
1.897500000000000142e+01,1.578225544101406752e-02
1.902499999999999858e+01,1.509746048546391044e-02
1.907500000000000284e+01,1.443531172064194470e-02
1.912500000000000000e+01,1.379481592340096527e-02
1.917499999999999716e+01,1.317501235004508650e-02
1.922500000000000142e+01,1.257497129521425311e-02
1.927499999999999858e+01,1.199379269732623980e-02
1.932500000000000284e+01,1.143060478848421588e-02
1.937500000000000000e+01,1.088456278682493894e-02
1.942499999999999716e+01,1.035484762934589867e-02
1.947500000000000142e+01,9.840664743310859747e-03
1.952499999999999858e+01,9.341242854390786887e-03
1.957500000000000284e+01,8.855832829752299101e-03
1.962500000000000000e+01,8.383706554358440546e-03
1.967500000000000071e+01,7.924155838796133680e-03
1.972500000000000142e+01,7.476491356992021921e-03
1.977499999999999858e+01,7.040041612223382587e-03
1.982500000000000284e+01,6.614151929873079983e-03
1.987500000000000000e+01,6.198183475417599723e-03
1.992500000000000071e+01,5.791512296175230570e-03
1.997500000000000142e+01,5.393528385377125908e-03
