x,phi
8.474999999999999645e+00,4.192141400656590378e+01
8.525000000000000355e+00,4.174553573206100054e+01
8.574999999999999289e+00,4.156528837273600629e+01
8.625000000000000000e+00,4.138065841003896139e+01
8.675000000000000711e+00,4.119163199672267694e+01
8.724999999999999645e+00,4.099819495580615580e+01
8.775000000000000355e+00,4.080033277951131510e+01
8.824999999999999289e+00,4.059803062817493924e+01
8.875000000000000000e+00,4.039127332913567869e+01
8.925000000000000711e+00,4.018004537559610867e+01
8.974999999999999645e+00,3.996433092545970567e+01
9.025000000000000355e+00,3.974411380014269923e+01
9.074999999999999289e+00,3.951937748336072076e+01
9.125000000000000000e+00,3.929010511988999355e+01
9.175000000000000711e+00,3.905627951430325595e+01
9.225000000000001421e+00,3.881788312968009080e+01
9.275000000000000355e+00,3.857489808629164685e+01
9.325000000000001066e+00,3.832730616025967407e+01
9.375000000000000000e+00,3.807508878218972370e+01
9.425000000000000711e+00,3.781822703577844891e+01
9.475000000000001421e+00,3.755670165639486413e+01
9.525000000000000355e+00,3.729049302963552037e+01
9.574999999999999289e+00,3.701958118985339752e+01
9.625000000000000000e+00,3.674394581866052079e+01
9.675000000000000711e+00,3.646356624340403840e+01
9.724999999999999645e+00,3.617842143561581736e+01
9.775000000000000355e+00,3.588849000943525880e+01
9.824999999999999289e+00,3.559375022000541833e+01
9.875000000000000000e+00,3.529417996184208306e+01
9.925000000000000711e+00,3.498975676717588357e+01
9.974999999999999645e+00,3.468045780426722757e+01
1.002500000000000036e+01,3.436625987569388485e+01
1.007499999999999929e+01,3.405463941661123073e+01
1.012500000000000000e+01,3.374557305548481168e+01
1.017500000000000071e+01,3.343903761233756455e+01
1.022499999999999964e+01,3.313501009701123934e+01
1.027500000000000036e+01,3.283346770744218190e+01
1.032499999999999929e+01,3.253438782795119266e+01
1.037500000000000000e+01,3.223774802754729762e+01
1.042500000000000071e+01,3.194352605824547453e+01
1.047499999999999964e+01,3.165169985339801784e+01
1.052499999999999858e+01,3.136224752603957100e+01
1.057499999999999929e+01,3.107514736724557380e+01
1.062500000000000000e+01,3.079037784450412829e+01
1.067500000000000071e+01,3.050791760010102038e+01
1.072500000000000142e+01,3.022774544951791498e+01
1.077500000000000036e+01,2.994984037984352909e+01
1.082499999999999929e+01,2.967418154819763743e+01
1.087500000000000000e+01,2.940074828016786057e+01
1.092500000000000071e+01,2.912952006825909734e+01
1.097499999999999964e+01,2.886047657035544844e+01
1.102500000000000036e+01,2.859359760819457463e+01
1.107500000000000107e+01,2.832886316585430819e+01
1.112500000000000000e+01,2.806625338825148930e+01
1.117500000000000071e+01,2.780574857965278923e+01
1.122500000000000142e+01,2.754732920219756664e+01
1.127500000000000036e+01,2.729097587443250816e+01
1.132499999999999929e+01,2.703666936985803204e+01
1.137500000000000000e+01,2.678439061548628786e+01
1.142500000000000071e+01,2.653412069041070964e+01
1.147500000000000142e+01,2.628584082438691283e+01
1.152500000000000213e+01,2.603953239642494566e+01
1.157499999999999929e+01,2.579517693339271389e+01
1.162500000000000000e+01,2.555275610863048286e+01
1.167500000000000071e+01,2.531225174057639293e+01
1.172499999999999964e+01,2.507364579140284988e+01
1.177499999999999858e+01,2.483692036566366212e+01
1.182499999999999929e+01,2.460205770895189303e+01
1.187500000000000000e+01,2.436904020656830383e+01
1.192500000000000071e+01,2.413785038220020951e+01
1.197500000000000142e+01,2.390847089661076907e+01
1.202500000000000036e+01,2.368088454633858220e+01
1.207499999999999929e+01,2.345507426240737203e+01
1.212500000000000000e+01,2.323102310904583945e+01
1.217500000000000071e+01,2.300871428241748617e+01
1.222499999999999964e+01,2.278813110936031450e+01
1.227500000000000036e+01,2.256925704613633954e+01
1.232500000000000107e+01,2.235207567719081823e+01
1.237500000000000000e+01,2.213657071392108833e+01
1.242500000000000071e+01,2.192272599345490747e+01
1.247500000000000142e+01,2.171052547743823880e+01
1.252500000000000036e+01,2.149995325083237674e+01
1.257499999999999929e+01,2.129099352072032758e+01
1.262500000000000000e+01,2.108363061512232761e+01
1.267500000000000071e+01,2.087784898182046334e+01
1.272500000000000142e+01,2.067363318719224452e+01
1.277500000000000213e+01,2.047096791505305546e+01
1.282499999999999929e+01,2.026983796550750228e+01
1.287500000000000000e+01,2.007022825380935771e+01
1.292500000000000071e+01,1.987212380923024924e+01
1.297499999999999964e+01,1.967550977393683098e+01
1.302499999999999858e+01,1.948037140187646088e+01
1.307499999999999929e+01,1.928669405767122313e+01
1.312500000000000000e+01,1.909446321552031378e+01
1.317500000000000071e+01,1.890366445811056906e+01
1.322500000000000142e+01,1.871428347553517924e+01
1.327500000000000036e+01,1.852630606422045290e+01
1.332499999999999929e+01,1.833971812586054995e+01
1.337500000000000000e+01,1.815450566636008389e+01
1.342500000000000071e+01,1.797065479478459693e+01
1.347499999999999964e+01,1.778815172231872310e+01
1.352500000000000036e+01,1.760698276123201822e+01
1.357500000000000107e+01,1.742713432385240324e+01
1.362500000000000000e+01,1.724859292154707902e+01
1.367500000000000071e+01,1.707134516371087329e+01
1.372500000000000142e+01,1.689537775676194897e+01
1.377500000000000036e+01,1.672067750314478474e+01
1.382499999999999929e+01,1.654723130034035705e+01
1.387500000000000000e+01,1.637502613988345246e+01
1.392500000000000071e+01,1.620404910638703910e+01
1.397500000000000142e+01,1.603428737657360514e+01
1.402500000000000213e+01,1.586572821831341074e+01
1.407499999999999929e+01,1.569835898966959675e+01
1.412500000000000000e+01,1.553216713795000459e+01
1.417500000000000071e+01,1.536714019876575854e+01
1.422499999999999964e+01,1.520326579509641896e+01
1.427499999999999858e+01,1.504053163636171497e+01
1.432499999999999929e+01,1.487892551749973435e+01
1.437500000000000000e+01,1.471843531805156857e+01
1.442500000000000071e+01,1.455904900125225687e+01
1.447500000000000142e+01,1.440075461312803640e+01
1.452500000000000036e+01,1.424354028159980246e+01
1.457499999999999929e+01,1.408739421559269012e+01
1.462500000000000000e+01,1.393230470415175049e+01
1.467500000000000071e+01,1.377826011556362218e+01
1.472499999999999964e+01,1.362524889648416249e+01
1.477500000000000036e+01,1.347325957107193517e+01
1.482500000000000107e+01,1.332228074012753716e+01
1.487500000000000000e+01,1.317230108023865043e+01
1.492500000000000071e+01,1.302330934293078180e+01
1.497500000000000142e+01,1.287529435382363374e+01
1.502500000000000036e+01,1.272824501179302281e+01
1.507499999999999929e+01,1.258215028813829761e+01
1.512500000000000000e+01,1.243699922575518002e+01
1.517500000000000071e+01,1.229278093831399410e+01
1.522500000000000142e+01,1.214948460944318320e+01
1.527500000000000213e+01,1.200709949191807802e+01
1.532500000000000107e+01,1.186561490685486753e+01
1.537500000000000000e+01,1.172502024290967348e+01
1.542500000000000071e+01,1.158530495548269812e+01
1.547499999999999964e+01,1.144645856592738298e+01
1.552499999999999858e+01,1.130847066076451490e+01
1.557499999999999929e+01,1.117133089090119924e+01
1.562500000000000000e+01,1.103502897085470380e+01
1.567500000000000071e+01,1.089955467798102262e+01
1.572500000000000142e+01,1.076489785170818791e+01
1.577500000000000036e+01,1.063104839277423075e+01
1.582499999999999929e+01,1.049799626246973361e+01
1.587500000000000000e+01,1.036573148188492155e+01
1.592500000000000071e+01,1.023424413116124931e+01
1.597499999999999964e+01,1.010352434874741689e+01
1.602499999999999858e+01,9.973562330659737185e+00
1.607500000000000284e+01,9.844348329746855697e+00
1.612500000000000000e+01,9.715872654958708665e+00
1.617500000000000071e+01,9.588125670619680463e+00
1.622500000000000142e+01,9.461097795705947888e+00
1.627499999999999858e+01,9.334779503126897637e+00
1.632500000000000284e+01,9.209161319010579660e+00
1.637500000000000000e+01,9.084233821993187519e+00
1.642500000000000071e+01,8.959987642512448502e+00
1.647500000000000142e+01,8.836413462104896865e+00
1.652499999999999858e+01,8.713502012706999977e+00
1.657500000000000284e+01,8.591244075960057458e+00
1.662500000000000000e+01,8.469630482518814674e+00
1.667499999999999716e+01,8.348652111363760397e+00
1.672500000000000142e+01,8.228299889117055343e+00
1.677499999999999858e+01,8.108564789362031178e+00
1.682500000000000284e+01,7.989437831966208492e+00
1.687500000000000000e+01,7.870910082407788444e+00
1.692499999999999716e+01,7.752972651105547897e+00
1.697500000000000142e+01,7.635616692752138057e+00
1.702499999999999858e+01,7.518833405650682700e+00
1.707500000000000284e+01,7.402614031054650212e+00
1.712500000000000000e+01,7.286949852510944403e+00
1.717500000000000071e+01,7.171832195206182092e+00
1.722500000000000142e+01,7.057252425316058897e+00
1.727499999999999858e+01,6.943201949357830749e+00
1.732500000000000284e+01,6.829672213545803672e+00
1.737500000000000000e+01,6.716654703149798067e+00
1.742500000000000071e+01,6.604140941856524449e+00
1.747500000000000142e+01,6.492122491133889284e+00
1.752499999999999858e+01,6.380590949598093253e+00
1.757500000000000284e+01,6.269537952383513968e+00
1.762500000000000000e+01,6.158955170515361566e+00
1.767500000000000071e+01,6.048834310285002402e+00
1.772500000000000142e+01,5.939167112627912637e+00
1.777499999999999858e+01,5.829945352504267930e+00
1.782500000000000284e+01,5.721160838282060013e+00
1.787500000000000000e+01,5.612805411122728572e+00
1.792499999999999716e+01,5.504870944369230301e+00
1.797500000000000142e+01,5.397349342936555772e+00
1.802499999999999858e+01,5.290232542704600860e+00
1.807500000000000284e+01,5.183512509913348332e+00
1.812500000000000000e+01,5.077181240560341813e+00
1.817499999999999716e+01,4.971230759800377541e+00
1.822500000000000142e+01,4.865653121347395249e+00
1.827499999999999858e+01,4.760440406878513109e+00
1.832500000000000284e+01,4.655584725440145455e+00
1.837500000000000000e+01,4.551078212856185523e+00
1.842500000000000071e+01,4.446913031138192807e+00
1.847500000000000142e+01,4.343081367897534406e+00
1.852499999999999858e+01,4.239575435759465272e+00
1.857500000000000284e+01,4.136387471779077174e+00
1.862500000000000000e+01,4.033509736859076433e+00
1.867500000000000071e+01,3.930934515169336674e+00
1.872500000000000142e+01,3.828654113568234596e+00
1.877499999999999858e+01,3.726660861025653748e+00
1.882500000000000284e+01,3.624947108047646527e+00
1.887500000000000000e+01,3.523505226102742416e+00
1.892500000000000071e+01,3.422327607049800324e+00
1.897500000000000142e+01,3.321406662567386370e+00
1.902499999999999858e+01,3.220734823584661122e+00
1.907500000000000284e+01,3.120304539713704362e+00
1.912500000000000000e+01,3.020108278683230285e+00
1.917499999999999716e+01,2.920138525773656735e+00
1.922500000000000142e+01,2.820387783253513359e+00
1.927499999999999858e+01,2.720848569817113205e+00
1.932500000000000284e+01,2.621513420023449559e+00
1.937500000000000000e+01,2.522374883736291373e+00
1.942499999999999716e+01,2.423425525565412908e+00
1.947500000000000142e+01,2.324657924308948687e+00
1.952499999999999858e+01,2.226064672396807165e+00
1.957500000000000284e+01,2.127638375335095589e+00
1.962500000000000000e+01,2.029371651151533840e+00
1.967500000000000071e+01,1.931257129841811970e+00
1.972500000000000142e+01,1.833287452816827479e+00
1.977499999999999858e+01,1.735455272350801215e+00
1.982500000000000284e+01,1.637753251030200863e+00
1.987500000000000000e+01,1.540174061203431588e+00
1.992500000000000071e+01,1.442710384431249215e+00
1.997500000000000142e+01,1.345354910937898829e+00
